Código Departamento|Código Municipio|Código Centro Poblado|Nombre Departamento|Nombre Municipio|Nombre Centro Poblado|Tipo Centro Poblado|Longitud|Latitud|Nombre Distrito|Municipio/Áreas No Municipalizadas (ANM)|Nombre Área Metropolitana
13|13780|13780023|BOLÍVAR|TALAIGUA NUEVO|TALAIGUA VIEJO|CENTRO POBLADO|-74.58802517|9.312196376||MUNICIPIO|
13|13780|13780024|BOLÍVAR|TALAIGUA NUEVO|LADERA DE SAN MARTÍN|CENTRO POBLADO|-74.59070405|9.321747876||MUNICIPIO|
13|13780|13780025|BOLÍVAR|TALAIGUA NUEVO|PEÑÓN DE DURÁN|CENTRO POBLADO|-74.61773513|9.350902462||MUNICIPIO|
13|13780|13780026|BOLÍVAR|TALAIGUA NUEVO|LOS MANGOS|CENTRO POBLADO|-74.55617452|9.27914314||MUNICIPIO|
13|13780|13780027|BOLÍVAR|TALAIGUA NUEVO|TUPE|CENTRO POBLADO|-74.60340313|9.283577616||MUNICIPIO|
13|13810|13810000|BOLÍVAR|TIQUISIO|PUERTO RICO|CABECERA MUNICIPAL|-74.26354688|8.557741117||MUNICIPIO|
13|13810|13810002|BOLÍVAR|TIQUISIO|BOCAS DE SOLIS|CENTRO POBLADO|-74.29676139|8.492345175||MUNICIPIO|
13|13810|13810003|BOLÍVAR|TIQUISIO|COLORADO|CENTRO POBLADO|-74.28335055|8.599312199||MUNICIPIO|
13|13810|13810004|BOLÍVAR|TIQUISIO|DOS BOCAS|CENTRO POBLADO|-74.33859237|8.356663302||MUNICIPIO|
13|13810|13810005|BOLÍVAR|TIQUISIO|EL SUDÁN|CENTRO POBLADO|-74.21659927|8.641482781||MUNICIPIO|
13|13810|13810006|BOLÍVAR|TIQUISIO|LA VENTURA|CENTRO POBLADO|-74.36108215|8.402072224||MUNICIPIO|
13|13810|13810008|BOLÍVAR|TIQUISIO|PUERTO COCA|CENTRO POBLADO|-74.32245232|8.491224009||MUNICIPIO|
13|13810|13810009|BOLÍVAR|TIQUISIO|QUEBRADA DEL MEDIO|CENTRO POBLADO|-74.41973783|8.450384414||MUNICIPIO|
13|13810|13810010|BOLÍVAR|TIQUISIO|SABANAS DEL FIRME|CENTRO POBLADO|-74.29133618|8.521509935||MUNICIPIO|
13|13810|13810011|BOLÍVAR|TIQUISIO|TIQUISIO NUEVO|CENTRO POBLADO|-74.33825319|8.507047679||MUNICIPIO|
13|13810|13810012|BOLÍVAR|TIQUISIO|PUERTO GAITAN|CENTRO POBLADO|-74.24197185|8.624810203||MUNICIPIO|
13|13836|13836000|BOLÍVAR|TURBACO|TURBACO|CABECERA MUNICIPAL|-75.42440917|10.33276916||MUNICIPIO|
13|13836|13836001|BOLÍVAR|TURBACO|CAÑAVERAL|CENTRO POBLADO|-75.33245799|10.3844465||MUNICIPIO|
13|13836|13836002|BOLÍVAR|TURBACO|SAN JOSÉ DE CHIQUITO|CENTRO POBLADO|-75.29953999|10.35006753||MUNICIPIO|
13|13836|13836006|BOLÍVAR|TURBACO|PUEBLO NUEVO|CENTRO POBLADO|-75.39321396|10.33548804||MUNICIPIO|
13|13836|13836007|BOLÍVAR|TURBACO|URBANIZACION VILLA DE CALATRAVA|CENTRO POBLADO|-75.45255898|10.35763363||MUNICIPIO|
13|13836|13836008|BOLÍVAR|TURBACO|URBANIZACION CAMPESTRE|CENTRO POBLADO|-75.45680685|10.34990692||MUNICIPIO|
13|13836|13836009|BOLÍVAR|TURBACO|URBANIZACION CATALINA|CENTRO POBLADO|-75.44298825|10.35393318||MUNICIPIO|
13|13836|13836010|BOLÍVAR|TURBACO|URBANIZACION ZAPOTE|CENTRO POBLADO|-75.43831558|10.34786351||MUNICIPIO|
13|13838|13838000|BOLÍVAR|TURBANÁ|TURBANÁ|CABECERA MUNICIPAL|-75.44250247|10.27440205||MUNICIPIO|
13|13838|13838001|BOLÍVAR|TURBANÁ|BALLESTAS|CENTRO POBLADO|-75.43895383|10.2164438||MUNICIPIO|
13|13838|13838002|BOLÍVAR|TURBANÁ|LOMAS DE MATUNILLA|CENTRO POBLADO|-75.48557576|10.16110145||MUNICIPIO|
13|13873|13873000|BOLÍVAR|VILLANUEVA|VILLANUEVA|CABECERA MUNICIPAL|-75.27475439|10.44449833||MUNICIPIO|
13|13873|13873001|BOLÍVAR|VILLANUEVA|ZIPACOA|CENTRO POBLADO|-75.2916207|10.39910152||MUNICIPIO|
13|13873|13873002|BOLÍVAR|VILLANUEVA|ALGARROBO|CENTRO POBLADO|-75.2689515|10.51524191||MUNICIPIO|
13|13894|13894000|BOLÍVAR|ZAMBRANO|ZAMBRANO|CABECERA MUNICIPAL|-74.8138396|9.7469139||MUNICIPIO|
13|13894|13894002|BOLÍVAR|ZAMBRANO|CAPACA|CENTRO POBLADO|-74.94076794|9.729706088||MUNICIPIO|
15|15001|15001000|BOYACÁ|TUNJA|TUNJA|CABECERA MUNICIPAL|-73.35548873|5.539953238||MUNICIPIO|
15|15022|15022000|BOYACÁ|ALMEIDA|ALMEIDA|CABECERA MUNICIPAL|-73.3789331|4.970856509||MUNICIPIO|
15|15047|15047000|BOYACÁ|AQUITANIA|AQUITANIA|CABECERA MUNICIPAL|-72.88398481|5.518603543||MUNICIPIO|
15|15047|15047004|BOYACÁ|AQUITANIA|SAN JUAN DE MOMBITA|CENTRO POBLADO|-72.98845384|5.288829215||MUNICIPIO|
15|15047|15047007|BOYACÁ|AQUITANIA|TOQUILLA|CENTRO POBLADO|-72.78332308|5.517464583||MUNICIPIO|
15|15047|15047010|BOYACÁ|AQUITANIA|DAITÓ|CENTRO POBLADO|-72.91304959|5.500395262||MUNICIPIO|
15|15047|15047012|BOYACÁ|AQUITANIA|PRIMAVERA|CENTRO POBLADO|-72.95224432|5.305243779||MUNICIPIO|
15|15047|15047014|BOYACÁ|AQUITANIA|PÉREZ|CENTRO POBLADO|-72.89030122|5.511754945||MUNICIPIO|
15|15051|15051000|BOYACÁ|ARCABUCO|ARCABUCO|CABECERA MUNICIPAL|-73.43818476|5.755184269||MUNICIPIO|
15|15087|15087000|BOYACÁ|BELÉN|BELÉN|CABECERA MUNICIPAL|-72.91161957|5.989277861||MUNICIPIO|
15|15090|15090000|BOYACÁ|BERBEO|BERBEO|CABECERA MUNICIPAL|-73.12703215|5.22728723||MUNICIPIO|
15|15092|15092000|BOYACÁ|BETÉITIVA|BETÉITIVA|CABECERA MUNICIPAL|-72.8090312|5.909907818||MUNICIPIO|
15|15092|15092001|BOYACÁ|BETÉITIVA|OTENGA|CENTRO POBLADO|-72.86629113|5.908622572||MUNICIPIO|
15|15097|15097000|BOYACÁ|BOAVITA|BOAVITA|CABECERA MUNICIPAL|-72.5849594|6.330652563||MUNICIPIO|
15|15104|15104000|BOYACÁ|BOYACÁ|BOYACÁ|CABECERA MUNICIPAL|-73.36230272|5.454237164||MUNICIPIO|
15|15106|15106000|BOYACÁ|BRICEÑO|BRICEÑO|CABECERA MUNICIPAL|-73.9232597|5.690878897||MUNICIPIO|
15|15109|15109000|BOYACÁ|BUENAVISTA|BUENAVISTA|CABECERA MUNICIPAL|-73.94230522|5.512431151||MUNICIPIO|
15|15114|15114000|BOYACÁ|BUSBANZÁ|BUSBANZÁ|CABECERA MUNICIPAL|-72.88416175|5.831389532||MUNICIPIO|
15|15131|15131000|BOYACÁ|CALDAS|CALDAS|CABECERA MUNICIPAL|-73.865541|5.554575079||MUNICIPIO|
15|15131|15131001|BOYACÁ|CALDAS|NARIÑO|CENTRO POBLADO|-73.86236444|5.596841288||MUNICIPIO|
15|15135|15135000|BOYACÁ|CAMPOHERMOSO|CAMPOHERMOSO|CABECERA MUNICIPAL|-73.10416792|5.031660681||MUNICIPIO|
15|15135|15135002|BOYACÁ|CAMPOHERMOSO|VISTAHERMOSA|CENTRO POBLADO|-73.05087751|5.003890048||MUNICIPIO|
15|15135|15135003|BOYACÁ|CAMPOHERMOSO|LOS CEDROS|CENTRO POBLADO|-73.20348987|5.012435393||MUNICIPIO|
15|15162|15162000|BOYACÁ|CERINZA|CERINZA|CABECERA MUNICIPAL|-72.94827585|5.956028189||MUNICIPIO|
15|15172|15172000|BOYACÁ|CHINAVITA|CHINAVITA|CABECERA MUNICIPAL|-73.36847648|5.167483821||MUNICIPIO|
15|15176|15176000|BOYACÁ|CHIQUINQUIRÁ|CHIQUINQUIRÁ|CABECERA MUNICIPAL|-73.81838763|5.61412789||MUNICIPIO|
15|15180|15180000|BOYACÁ|CHISCAS|CHISCAS|CABECERA MUNICIPAL|-72.50183507|6.554050428||MUNICIPIO|
15|15180|15180005|BOYACÁ|CHISCAS|MERCEDES|CENTRO POBLADO|-72.47156449|6.573885793||MUNICIPIO|
15|15183|15183000|BOYACÁ|CHITA|CHITA|CABECERA MUNICIPAL|-72.47189235|6.187082996||MUNICIPIO|
15|15185|15185000|BOYACÁ|CHITARAQUE|CHITARAQUE|CABECERA MUNICIPAL|-73.4471004|6.027425133||MUNICIPIO|
15|15187|15187000|BOYACÁ|CHIVATÁ|CHIVATÁ|CABECERA MUNICIPAL|-73.28252944|5.558948845||MUNICIPIO|
15|15189|15189000|BOYACÁ|CIÉNEGA|CIÉNEGA|CABECERA MUNICIPAL|-73.29606129|5.408702192||MUNICIPIO|
15|15204|15204000|BOYACÁ|CÓMBITA|CÓMBITA|CABECERA MUNICIPAL|-73.32395642|5.634545314||MUNICIPIO|
15|15204|15204001|BOYACÁ|CÓMBITA|EL BARNE|CENTRO POBLADO|-73.26900665|5.674268566||MUNICIPIO|
15|15204|15204006|BOYACÁ|CÓMBITA|SAN ONOFRE|CENTRO POBLADO|-73.33364509|5.582446054||MUNICIPIO|
15|15212|15212000|BOYACÁ|COPER|COPER|CABECERA MUNICIPAL|-74.04546072|5.474983018||MUNICIPIO|
15|15215|15215000|BOYACÁ|CORRALES|CORRALES|CABECERA MUNICIPAL|-72.84479484|5.828102208||MUNICIPIO|
15|15218|15218000|BOYACÁ|COVARACHÍA|COVARACHÍA|CABECERA MUNICIPAL|-72.73897793|6.50017746||MUNICIPIO|
15|15223|15223000|BOYACÁ|CUBARÁ|CUBARÁ|CABECERA MUNICIPAL|-72.11068776|7.000092875||MUNICIPIO|
15|15223|15223005|BOYACÁ|CUBARÁ|EL GUAMO|CENTRO POBLADO|-72.02215492|7.009682798||MUNICIPIO|
15|15223|15223011|BOYACÁ|CUBARÁ|GIBRALTAR|CENTRO POBLADO|-72.12101303|7.011836379||MUNICIPIO|
15|15223|15223012|BOYACÁ|CUBARÁ|PUENTE DE BOJABÁ|CENTRO POBLADO|-71.98133834|6.969718609||MUNICIPIO|
15|15224|15224000|BOYACÁ|CUCAITA|CUCAITA|CABECERA MUNICIPAL|-73.45433765|5.544451559||MUNICIPIO|
15|15226|15226000|BOYACÁ|CUÍTIVA|CUÍTIVA|CABECERA MUNICIPAL|-72.96592323|5.58036723||MUNICIPIO|
15|15226|15226001|BOYACÁ|CUÍTIVA|LLANO DE ALARCÓN|CENTRO POBLADO|-72.91205905|5.600259469||MUNICIPIO|
15|15232|15232000|BOYACÁ|CHÍQUIZA|SAN PEDRO DE IGUAQUE|CABECERA MUNICIPAL|-73.44946261|5.639834305||MUNICIPIO|
15|15232|15232001|BOYACÁ|CHÍQUIZA|CHÍQUIZA|CENTRO POBLADO|-73.48523549|5.605258974||MUNICIPIO|
15|15236|15236000|BOYACÁ|CHIVOR|CHIVOR|CABECERA MUNICIPAL|-73.36689376|4.887781661||MUNICIPIO|
15|15238|15238000|BOYACÁ|DUITAMA|DUITAMA|CABECERA MUNICIPAL|-73.03060967|5.82298568||MUNICIPIO|
15|15238|15238008|BOYACÁ|DUITAMA|SAN LORENZO ABAJO|CENTRO POBLADO|-73.07343872|5.787485035||MUNICIPIO|
15|15238|15238009|BOYACÁ|DUITAMA|SAN ANTONIO NORTE|CENTRO POBLADO|-73.02234642|5.840641156||MUNICIPIO|
15|15238|15238011|BOYACÁ|DUITAMA|LA TRINIDAD|CENTRO POBLADO|-73.07726904|5.82549903||MUNICIPIO|
15|15238|15238012|BOYACÁ|DUITAMA|CIUDADELA INDUSTRIAL|CENTRO POBLADO|-73.06505932|5.791729198||MUNICIPIO|
15|15238|15238013|BOYACÁ|DUITAMA|SANTA CLARA|CENTRO POBLADO|-73.06225846|5.78496906||MUNICIPIO|
15|15238|15238014|BOYACÁ|DUITAMA|TOCOGUA|CENTRO POBLADO|-73.01296297|5.818109536||MUNICIPIO|
15|15238|15238015|BOYACÁ|DUITAMA|PUEBLITO BOYACENSE|CENTRO POBLADO|-73.0183392|5.825565437||MUNICIPIO|
15|15244|15244000|BOYACÁ|EL COCUY|EL COCUY|CABECERA MUNICIPAL|-72.44472932|6.407716232||MUNICIPIO|
15|15248|15248000|BOYACÁ|EL ESPINO|EL ESPINO|CABECERA MUNICIPAL|-72.49700735|6.483027406||MUNICIPIO|
15|15272|15272000|BOYACÁ|FIRAVITOBA|FIRAVITOBA|CABECERA MUNICIPAL|-72.99336145|5.66892216||MUNICIPIO|
15|15276|15276000|BOYACÁ|FLORESTA|FLORESTA|CABECERA MUNICIPAL|-72.91811131|5.859519124||MUNICIPIO|
15|15276|15276001|BOYACÁ|FLORESTA|TOBASÍA|CENTRO POBLADO|-72.94454772|5.857307566||MUNICIPIO|
15|15293|15293000|BOYACÁ|GACHANTIVÁ|GACHANTIVÁ|CABECERA MUNICIPAL|-73.54909239|5.751891082||MUNICIPIO|
15|15296|15296000|BOYACÁ|GÁMEZA|GÁMEZA|CABECERA MUNICIPAL|-72.80552935|5.802337805||MUNICIPIO|
15|15299|15299000|BOYACÁ|GARAGOA|GARAGOA|CABECERA MUNICIPAL|-73.36442756|5.083243463||MUNICIPIO|
15|15317|15317000|BOYACÁ|GUACAMAYAS|GUACAMAYAS|CABECERA MUNICIPAL|-72.500812|6.459666516||MUNICIPIO|
15|15322|15322000|BOYACÁ|GUATEQUE|GUATEQUE|CABECERA MUNICIPAL|-73.47120697|5.007320895||MUNICIPIO|
15|15325|15325000|BOYACÁ|GUAYATÁ|GUAYATÁ|CABECERA MUNICIPAL|-73.4896964|4.967122531||MUNICIPIO|
15|15332|15332000|BOYACÁ|GÜICÁN DE LA SIERRA|GÜICÁN DE LA SIERRA|CABECERA MUNICIPAL|-72.41176261|6.462863755||MUNICIPIO|
15|15362|15362000|BOYACÁ|IZA|IZA|CABECERA MUNICIPAL|-72.98017623|5.61169614||MUNICIPIO|
15|15367|15367000|BOYACÁ|JENESANO|JENESANO|CABECERA MUNICIPAL|-73.36373756|5.385812845||MUNICIPIO|
15|15368|15368000|BOYACÁ|JERICÓ|JERICÓ|CABECERA MUNICIPAL|-72.57072349|6.145920383||MUNICIPIO|
15|15368|15368001|BOYACÁ|JERICÓ|CHEVA|CENTRO POBLADO|-72.54629476|6.154392906||MUNICIPIO|
15|15377|15377000|BOYACÁ|LABRANZAGRANDE|LABRANZAGRANDE|CABECERA MUNICIPAL|-72.57777012|5.562687048||MUNICIPIO|
15|15380|15380000|BOYACÁ|LA CAPILLA|LA CAPILLA|CABECERA MUNICIPAL|-73.4443474|5.095686992||MUNICIPIO|
15|15401|15401000|BOYACÁ|LA VICTORIA|LA VICTORIA|CABECERA MUNICIPAL|-74.23439322|5.52379224||MUNICIPIO|
15|15403|15403000|BOYACÁ|LA UVITA|LA UVITA|CABECERA MUNICIPAL|-72.5599847|6.316206406||MUNICIPIO|
15|15403|15403001|BOYACÁ|LA UVITA|CUSAGÜI|CENTRO POBLADO|-72.54567693|6.245391713||MUNICIPIO|
15|15407|15407000|BOYACÁ|VILLA DE LEYVA|VILLA DE LEYVA|CABECERA MUNICIPAL|-73.5246846|5.632661849||MUNICIPIO|
15|15407|15407003|BOYACÁ|VILLA DE LEYVA|EL ROBLE|CENTRO POBLADO|-73.50984828|5.665671361||MUNICIPIO|
15|15425|15425000|BOYACÁ|MACANAL|MACANAL|CABECERA MUNICIPAL|-73.31964224|4.972466063||MUNICIPIO|
15|15425|15425004|BOYACÁ|MACANAL|SAN PEDRO DE MUCEÑO|CENTRO POBLADO|-73.24212493|5.008924189||MUNICIPIO|
15|15442|15442000|BOYACÁ|MARIPÍ|MARIPÍ|CABECERA MUNICIPAL|-74.00404995|5.55009071||MUNICIPIO|
15|15442|15442001|BOYACÁ|MARIPÍ|SANTA ROSA|CENTRO POBLADO|-74.05357849|5.587520664||MUNICIPIO|
15|15442|15442002|BOYACÁ|MARIPÍ|ZULIA|CENTRO POBLADO|-74.04453579|5.614868552||MUNICIPIO|
15|15442|15442008|BOYACÁ|MARIPÍ|GUARUMAL|CENTRO POBLADO|-74.06984766|5.610392032||MUNICIPIO|
15|15455|15455000|BOYACÁ|MIRAFLORES|MIRAFLORES|CABECERA MUNICIPAL|-73.14563048|5.196515115||MUNICIPIO|
15|15464|15464000|BOYACÁ|MONGUA|MONGUA|CABECERA MUNICIPAL|-72.79809049|5.754242228||MUNICIPIO|
15|15466|15466000|BOYACÁ|MONGUÍ|MONGUÍ|CABECERA MUNICIPAL|-72.84926001|5.723404072||MUNICIPIO|
15|15469|15469000|BOYACÁ|MONIQUIRÁ|MONIQUIRÁ|CABECERA MUNICIPAL|-73.57337039|5.876334811||MUNICIPIO|
15|15469|15469007|BOYACÁ|MONIQUIRÁ|LOS CAYENOS|CENTRO POBLADO|-73.55852538|5.863370485||MUNICIPIO|
15|15476|15476000|BOYACÁ|MOTAVITA|MOTAVITA|CABECERA MUNICIPAL|-73.36784105|5.5776996||MUNICIPIO|
15|15480|15480000|BOYACÁ|MUZO|MUZO|CABECERA MUNICIPAL|-74.10275078|5.532462867||MUNICIPIO|
15|15491|15491000|BOYACÁ|NOBSA|NOBSA|CABECERA MUNICIPAL|-72.93985317|5.771042624||MUNICIPIO|
15|15491|15491001|BOYACÁ|NOBSA|BELENCITO|CENTRO POBLADO|-72.88714894|5.773333216||MUNICIPIO|
15|15491|15491002|BOYACÁ|NOBSA|CHAMEZA MAYOR|CENTRO POBLADO|-72.90876516|5.764178909||MUNICIPIO|
15|15491|15491003|BOYACÁ|NOBSA|DICHO|CENTRO POBLADO|-72.97108757|5.784692632||MUNICIPIO|
15|15491|15491004|BOYACÁ|NOBSA|PUNTA LARGA|CENTRO POBLADO|-72.98157141|5.782470636||MUNICIPIO|
15|15491|15491005|BOYACÁ|NOBSA|UCUENGA|CENTRO POBLADO|-72.97370036|5.773773687||MUNICIPIO|
15|15491|15491006|BOYACÁ|NOBSA|CALERAS|CENTRO POBLADO|-72.94399738|5.750981508||MUNICIPIO|
15|15491|15491007|BOYACÁ|NOBSA|NAZARETH|CENTRO POBLADO|-72.89602061|5.767325359||MUNICIPIO|
15|15491|15491009|BOYACÁ|NOBSA|CHÁMEZA MENOR|CENTRO POBLADO|-72.91515235|5.765088307||MUNICIPIO|
15|15491|15491010|BOYACÁ|NOBSA|GUAQUIRA|CENTRO POBLADO|-72.94471272|5.768582097||MUNICIPIO|
15|15491|15491012|BOYACÁ|NOBSA|SANTANA|CENTRO POBLADO|-72.9455445|5.778665476||MUNICIPIO|
15|15494|15494000|BOYACÁ|NUEVO COLÓN|NUEVO COLÓN|CABECERA MUNICIPAL|-73.45713618|5.355145864||MUNICIPIO|
15|15500|15500000|BOYACÁ|OICATÁ|OICATÁ|CABECERA MUNICIPAL|-73.30840398|5.595234239||MUNICIPIO|
15|15507|15507000|BOYACÁ|OTANCHE|OTANCHE|CABECERA MUNICIPAL|-74.18096474|5.657535713||MUNICIPIO|
15|15507|15507001|BOYACÁ|OTANCHE|BETANIA|CENTRO POBLADO|-74.21433568|5.804279555||MUNICIPIO|
15|15507|15507002|BOYACÁ|OTANCHE|BUENAVISTA|CENTRO POBLADO|-74.27918056|5.645450875||MUNICIPIO|
15|15507|15507004|BOYACÁ|OTANCHE|PIZARRA|CENTRO POBLADO|-74.20572111|5.728665005||MUNICIPIO|
15|15507|15507009|BOYACÁ|OTANCHE|SAN JOSÉ DE NAZARETH|CENTRO POBLADO|-74.11783541|5.810099403||MUNICIPIO|
15|15507|15507010|BOYACÁ|OTANCHE|BUENOS AIRES|CENTRO POBLADO|-74.22187202|5.739334146||MUNICIPIO|
15|15511|15511000|BOYACÁ|PACHAVITA|PACHAVITA|CABECERA MUNICIPAL|-73.39695306|5.140064731||MUNICIPIO|
15|15514|15514000|BOYACÁ|PÁEZ|PÁEZ|CABECERA MUNICIPAL|-73.05431038|5.095234631||MUNICIPIO|
15|15514|15514001|BOYACÁ|PÁEZ|LA URURIA|CENTRO POBLADO|-73.00511115|5.039806192||MUNICIPIO|
15|15514|15514002|BOYACÁ|PÁEZ|SIRASÍ|CENTRO POBLADO|-72.97257745|5.163283771||MUNICIPIO|
15|15516|15516000|BOYACÁ|PAIPA|PAIPA|CABECERA MUNICIPAL|-73.11791688|5.77994187||MUNICIPIO|
15|15516|15516001|BOYACÁ|PAIPA|PALERMO|CENTRO POBLADO|-73.19223798|5.897925876||MUNICIPIO|
15|15516|15516005|BOYACÁ|PAIPA|PANTANO DE VARGAS|CENTRO POBLADO|-73.07093733|5.739508124||MUNICIPIO|
15|15518|15518000|BOYACÁ|PAJARITO|PAJARITO|CABECERA MUNICIPAL|-72.70320992|5.293665206||MUNICIPIO|
15|15518|15518001|BOYACÁ|PAJARITO|CORINTO|CENTRO POBLADO|-72.71847302|5.407064981||MUNICIPIO|
15|15518|15518002|BOYACÁ|PAJARITO|CURISÍ|CENTRO POBLADO|-72.69169897|5.376489238||MUNICIPIO|
15|15522|15522000|BOYACÁ|PANQUEBA|PANQUEBA|CABECERA MUNICIPAL|-72.45920027|6.443075415||MUNICIPIO|
15|15531|15531000|BOYACÁ|PAUNA|PAUNA|CABECERA MUNICIPAL|-73.97844872|5.656322691||MUNICIPIO|
15|15533|15533000|BOYACÁ|PAYA|PAYA|CABECERA MUNICIPAL|-72.42377541|5.625698707||MUNICIPIO|
15|15533|15533001|BOYACÁ|PAYA|MORCOTE|CENTRO POBLADO|-72.30235796|5.630607308||MUNICIPIO|
15|15537|15537000|BOYACÁ|PAZ DE RÍO|PAZ DE RÍO|CABECERA MUNICIPAL|-72.74913738|5.987644906||MUNICIPIO|
15|15537|15537001|BOYACÁ|PAZ DE RÍO|PAZ VIEJA|CENTRO POBLADO|-72.74387641|6.023636201||MUNICIPIO|
15|15542|15542000|BOYACÁ|PESCA|PESCA|CABECERA MUNICIPAL|-73.05087224|5.558807609||MUNICIPIO|
15|15550|15550000|BOYACÁ|PISBA|PISBA|CABECERA MUNICIPAL|-72.48594682|5.721615112||MUNICIPIO|
15|15572|15572000|BOYACÁ|PUERTO BOYACÁ|PUERTO BOYACÁ|CABECERA MUNICIPAL|-74.58799919|5.977934952||MUNICIPIO|
15|15572|15572001|BOYACÁ|PUERTO BOYACÁ|GUANEGRO|CENTRO POBLADO|-74.4705155|5.778540092||MUNICIPIO|
15|15572|15572005|BOYACÁ|PUERTO BOYACÁ|PUERTO GUTIÉRREZ|CENTRO POBLADO|-74.64834181|5.758155431||MUNICIPIO|
15|15572|15572006|BOYACÁ|PUERTO BOYACÁ|CRUCE PALAGUA|CENTRO POBLADO|-74.50473435|6.084694018||MUNICIPIO|
15|15572|15572007|BOYACÁ|PUERTO BOYACÁ|PUERTO SERVIEZ|CENTRO POBLADO|-74.56453702|6.221983813||MUNICIPIO|
15|15572|15572008|BOYACÁ|PUERTO BOYACÁ|EL PESCADO|CENTRO POBLADO|-74.47217962|5.834751198||MUNICIPIO|
15|15572|15572009|BOYACÁ|PUERTO BOYACÁ|KILÓMETRO DOS Y MEDIO|CENTRO POBLADO|-74.56921577|5.932496123||MUNICIPIO|
15|15572|15572010|BOYACÁ|PUERTO BOYACÁ|KILÓMETRO 25|CENTRO POBLADO|-74.60728784|5.773480906||MUNICIPIO|
15|15572|15572011|BOYACÁ|PUERTO BOYACÁ|EL MARFIL|CENTRO POBLADO|-74.34741519|5.906916451||MUNICIPIO|
15|15572|15572012|BOYACÁ|PUERTO BOYACÁ|PUERTO PINZÓN|CENTRO POBLADO|-74.26810308|6.067359628||MUNICIPIO|
15|15572|15572013|BOYACÁ|PUERTO BOYACÁ|PUERTO ROMERO|CENTRO POBLADO|-74.33998965|5.836379075||MUNICIPIO|
15|15572|15572017|BOYACÁ|PUERTO BOYACÁ|CRUCE EL CHAPARRO|CENTRO POBLADO|-74.48316238|6.09151893||MUNICIPIO|
15|15572|15572018|BOYACÁ|PUERTO BOYACÁ|EL ERMITAÑO|CENTRO POBLADO|-74.48020633|6.155619488||MUNICIPIO|
15|15572|15572019|BOYACÁ|PUERTO BOYACÁ|EL OKAL|CENTRO POBLADO|-74.36712848|5.901082768||MUNICIPIO|
15|15572|15572020|BOYACÁ|PUERTO BOYACÁ|EL TRIQUE|CENTRO POBLADO|-74.56727181|5.877998359||MUNICIPIO|
15|15572|15572021|BOYACÁ|PUERTO BOYACÁ|KILÓMETRO 11|CENTRO POBLADO|-74.50042996|5.939775247||MUNICIPIO|
15|15572|15572023|BOYACÁ|PUERTO BOYACÁ|MUELLE VELÁSQUEZ|CENTRO POBLADO|-74.50118237|6.055051857||MUNICIPIO|
15|15572|15572024|BOYACÁ|PUERTO BOYACÁ|PUERTO NIÑO|CENTRO POBLADO|-74.58906117|5.938052321||MUNICIPIO|
15|15572|15572026|BOYACÁ|PUERTO BOYACÁ|KILÓMETRO UNO Y MEDIO|CENTRO POBLADO|-74.58361155|5.937296819||MUNICIPIO|
15|15572|15572027|BOYACÁ|PUERTO BOYACÁ|LA CEIBA|CENTRO POBLADO|-74.45206174|5.924204343||MUNICIPIO|
15|15572|15572028|BOYACÁ|PUERTO BOYACÁ|PALAGUA SEGUNDO SECTOR|CENTRO POBLADO|-74.29689863|5.789065124||MUNICIPIO|
15|15580|15580000|BOYACÁ|QUÍPAMA|QUÍPAMA|CABECERA MUNICIPAL|-74.17772939|5.518370385||MUNICIPIO|
15|15580|15580001|BOYACÁ|QUÍPAMA|CORMAL|CENTRO POBLADO|-74.2259262|5.588928611||MUNICIPIO|
15|15580|15580002|BOYACÁ|QUÍPAMA|EL PARQUE|CENTRO POBLADO|-74.18874082|5.481050307||MUNICIPIO|
15|15580|15580003|BOYACÁ|QUÍPAMA|HUMBO|CENTRO POBLADO|-74.27546935|5.597599367||MUNICIPIO|
15|15580|15580005|BOYACÁ|QUÍPAMA|EL MANGO (LA YE)|CENTRO POBLADO|-74.13177047|5.527840378||MUNICIPIO|
15|15599|15599000|BOYACÁ|RAMIRIQUÍ|RAMIRIQUÍ|CABECERA MUNICIPAL|-73.33486896|5.400221644||MUNICIPIO|
15|15599|15599001|BOYACÁ|RAMIRIQUÍ|GUAYABAL (FÁTIMA)|CENTRO POBLADO|-73.31003368|5.254032106||MUNICIPIO|
15|15599|15599004|BOYACÁ|RAMIRIQUÍ|EL ESCOBAL|CENTRO POBLADO|-73.32600286|5.337471406||MUNICIPIO|
15|15599|15599005|BOYACÁ|RAMIRIQUÍ|SAN ANTONIO|CENTRO POBLADO|-73.29942692|5.292056477||MUNICIPIO|
15|15599|15599006|BOYACÁ|RAMIRIQUÍ|VILLA TOSCANA|CENTRO POBLADO|-73.34732121|5.409240381||MUNICIPIO|
15|15600|15600000|BOYACÁ|RÁQUIRA|RÁQUIRA|CABECERA MUNICIPAL|-73.63249716|5.539065827||MUNICIPIO|
15|15600|15600002|BOYACÁ|RÁQUIRA|LA CANDELARIA|CENTRO POBLADO|-73.6050086|5.520973066||MUNICIPIO|
15|15621|15621000|BOYACÁ|RONDÓN|RONDÓN|CABECERA MUNICIPAL|-73.20847397|5.357400116||MUNICIPIO|
15|15621|15621001|BOYACÁ|RONDÓN|RANCHOGRANDE|CENTRO POBLADO|-73.21815835|5.32597293||MUNICIPIO|
